,Unnamed: 0,label,ids,data,flag,user,tweet_text
47029,694385,0,2252977199,Sat Jun 20 07:21:24 PDT 2009,NO_QUERY,noobster,"JJ says &quot;it is tarzan hot out there&quot; I'm guessing that means I'm going to die ... Literally , not figuratively "
25622,869853,1,1678239933,Sat May 02 06:02:02 PDT 2009,NO_QUERY,1pxsolid,"@katyand oh no, all my own IP. Just three guys keen to make an app "
22543,1037893,1,1956589465,Thu May 28 22:12:44 PDT 2009,NO_QUERY,xraindropsx,@SelenaJoey hey joey  i never got to take a picture with you!! how come.. and do you live in vancouver?
14919,514166,0,2190555851,Tue Jun 16 03:04:01 PDT 2009,NO_QUERY,Rach_Moon,going to go revise chemistry :S  i am determined NOT to procrastinate today!!
28252,606937,0,2222776323,Thu Jun 18 07:25:49 PDT 2009,NO_QUERY,dashabbfan,@CCNKAddict True that....Friday night is going to SUCK!!! Talk about having bags under our eyes when we meet the guys! 
32386,143456,0,1881730780,Fri May 22 05:25:25 PDT 2009,NO_QUERY,ribbonsofred,Signing a lease &gt; Picking Up Wedding Dress &gt; Funeral 
10103,254222,0,1984182425,Sun May 31 14:36:07 PDT 2009,NO_QUERY,terp13,I learned Pet Shop Rule #1 (Don't get attached.) the hard way. 
35118,803812,1,1468433166,Tue Apr 07 01:38:18 PDT 2009,NO_QUERY,karlturnbull,@makemineamac feels great  thankyou 
22238,214134,0,1975164729,Sat May 30 14:34:57 PDT 2009,NO_QUERY,jamiea94,chelsea FA cup winners  how did they do in the league cup? lol
44077,141760,0,1881330766,Fri May 22 04:20:37 PDT 2009,NO_QUERY,Zanzando,"Sipping my Gaï¿½cho tererï¿½ - it's too strong, I admit I'm a wimp, but I want my 7 Quedas Abacaxi (ananas flavour).  Very awake now though."
37639,753196,0,2286798696,Mon Jun 22 16:56:32 PDT 2009,NO_QUERY,RandiFlippin,@Brecape aww. I'm sorry  it can't be fixed?
1880,453373,0,2070290197,Sun Jun 07 17:26:00 PDT 2009,NO_QUERY,krisshuntx3,@christina_savs and then we're no one  boo that stinks hahah but yes! the three forms of miley!
42940,968076,1,1827831000,Sun May 17 11:32:15 PDT 2009,NO_QUERY,mellowdi,@Mizrepresent  awww u make me feel so special. I really appreciate that seriously. I will not let u down. 
18228,639556,0,2234751789,Thu Jun 18 23:40:39 PDT 2009,NO_QUERY,Red2127,"Well.... it seems the good good mood is now gone... I just yelled at 4 people....  BUT!!! They totally deserved it, and it is almost 5pm."
6810,871685,1,1678784644,Sat May 02 07:42:51 PDT 2009,NO_QUERY,alerc,@ddlovato haha that was funny 
31071,810979,1,1469929159,Tue Apr 07 07:50:28 PDT 2009,NO_QUERY,lynzway,@mikaylaxisxdead thank you 
23427,1014968,1,1881503048,Fri May 22 04:50:21 PDT 2009,NO_QUERY,Putri_ayu,@pukkie_pooh you have a car just come over here with little gotch  and then we have some icecream
42024,1258324,1,1997889691,Mon Jun 01 17:38:00 PDT 2009,NO_QUERY,FiddlinLady,@phpfunk  - lol  I love the dog paws showing under the gate 
19954,1292312,1,2003020893,Tue Jun 02 05:42:26 PDT 2009,NO_QUERY,dummylips,New York radio has good taste!!! 
33983,624897,0,2230057506,Thu Jun 18 16:34:53 PDT 2009,NO_QUERY,jackgaido,is sitting in the Atlanta Airport waiting on a delayed flight 
14732,420974,0,2062315498,Sat Jun 06 22:53:32 PDT 2009,NO_QUERY,NenaLee,"Got rid of the things that no longer serve me, can't believe how much junk there was. Time went by so fast, what happend to Saturday??? "
19153,1317083,1,2014224071,Wed Jun 03 00:50:17 PDT 2009,NO_QUERY,sucka4mitzy,i missed having this  love the fact that im really happy!! i feel blessed to have certain &quot;people&quot; in my life (heart) 
5087,9994,0,1550729610,Sat Apr 18 07:05:11 PDT 2009,NO_QUERY,bazzmatti,Why cant people get it in there head that ive changed my name to castiel windsor? even worse they can't even spell it half the time 
34027,672227,0,2247107400,Fri Jun 19 18:36:00 PDT 2009,NO_QUERY,nbaciu,@D0miniqu3 some girl was going to hang out with me but she to busy 
11982,169988,0,1962778963,Fri May 29 11:38:56 PDT 2009,NO_QUERY,johnhummel,Oh great Tampa people - anybody in the area know someone who works for the Jain Society of Tampa Bay? None of their phone #'s work. 
7979,1237239,1,1992995218,Mon Jun 01 09:39:41 PDT 2009,NO_QUERY,Tuitsu, I'll get my son Tommi to visit at me tomorrow from Oulu. So nice )
13019,1001650,1,1880126254,Fri May 22 00:10:51 PDT 2009,NO_QUERY,shadowsdown,"Yessss. Done making my chickenladas! Well, except for tomorrow when i'll add sauce and then cook it "
10480,1504280,1,2072149580,Sun Jun 07 20:29:22 PDT 2009,NO_QUERY,axalis,"WWWwahhh, i just heard that the new I-Phone comes out tomorrow; i want an I-Phone! Too rich for me   Ginny my birthday is soon!  "
43171,1246828,1,1995406401,Mon Jun 01 13:26:26 PDT 2009,NO_QUERY,semipenguin,@Songo72 Thank you. I will. You be safe too 
22641,1518861,1,2176011266,Mon Jun 15 02:39:18 PDT 2009,NO_QUERY,yuwana,@Iman_Subarkah yup.. Donald Trump is the man! 
33130,1588570,1,2191103410,Tue Jun 16 04:31:39 PDT 2009,NO_QUERY,iamemmao,@Adreamofhoney I've just checked out Common Rider! Good call! I might have to purchase some CDs once my pockets are lined with pennies 
49536,1067709,1,1965545987,Fri May 29 16:06:37 PDT 2009,NO_QUERY,ILuVMiLeYCyRuS7,@fan4lyf http://twitpic.com/67e1w - The cutest couple ever! love them 
37922,832026,1,1557527294,Sun Apr 19 04:39:01 PDT 2009,NO_QUERY,Caseyyyyyyy,i never knew my nephew liked the beatles 
15661,813909,1,1548913444,Fri Apr 17 22:22:42 PDT 2009,NO_QUERY,ashabasha11,very tired after last nite and my aunties over lol 
15368,1594095,1,2192080839,Tue Jun 16 06:28:36 PDT 2009,NO_QUERY,mollyblock,@LydiaBreakfast @nandoism -- What's not to like about ice cream -- at any time of day? 
27059,26991,0,1559001490,Sun Apr 19 09:59:34 PDT 2009,NO_QUERY,amanda__,@delightful9 but tegan is in victoria right now! Its a fact! (and also i am super jealous you guys are having fun while i have to work 
19172,20176,0,1557015973,Sun Apr 19 01:32:34 PDT 2009,NO_QUERY,missktrina,@MariahCarey I'm up 2. Just got off work at 3:20. And now I'm home laying in bed and can't sleep. 
48727,318777,0,2002897663,Tue Jun 02 05:25:41 PDT 2009,NO_QUERY,andrewfaith,@jasoncupitt But that's polymer now 
24829,344886,0,2015774765,Wed Jun 03 05:29:17 PDT 2009,NO_QUERY,Sharonvw,My new assistant is just not working out - no attention to detail - I spend more time now fixing her errors than doing my own work! 
17302,1474973,1,2065819845,Sun Jun 07 09:21:14 PDT 2009,NO_QUERY,ianlatham,Home safe and sound. Rain was very bad in places but no big hold-ups. Cuppa needed desperately  - http://bkite.com/08gPV
48520,1453978,1,2063280828,Sun Jun 07 02:02:05 PDT 2009,NO_QUERY,girlj67,"Da jia hao / hello all today  sun is peeking out, birds r singing &amp; I'm having a cuppa T in bed Reading Always Looking Up by Micheal.J.Fox"
16785,1058935,1,1963048833,Fri May 29 12:07:27 PDT 2009,NO_QUERY,niccccolle,finished reading eclipse  omg sunburnt. kerrie hit jean  
44306,1272717,1,2000736527,Mon Jun 01 22:49:52 PDT 2009,NO_QUERY,JurrBurr,@survivorqueen omg I cant stand Kate! But yes  lol
47379,930233,1,1760280490,Sun May 10 21:06:53 PDT 2009,NO_QUERY,ricolafrozz,"@ClintonSparks i've heard it before, but i kinda never really pay attention (nothing stuck in my head)  i'm just a kid back then"
12443,1478096,1,2066410816,Sun Jun 07 10:28:09 PDT 2009,NO_QUERY,strawberrymelon,@HartHanson smart woman!! 
3122,463651,0,2174963914,Sun Jun 14 23:44:37 PDT 2009,NO_QUERY,sonatacreative,@Hildebrant I am totally understanding that feeling right now my friend.  Hang in there- sometimes those weeks can be the most rewarding.
43002,989544,1,1834886498,Mon May 18 04:30:58 PDT 2009,NO_QUERY,PaulMWatson,"@philatom Agreed. Sharks blew their chances, we must all get behind the Bulls now. (I am a Durban guy, born and raised "
12974,1503264,1,2071914653,Sun Jun 07 20:06:48 PDT 2009,NO_QUERY,zOuz__jb,@xo_mcflyandjb i like Chelsea Staub... 
42198,555774,0,2204140202,Wed Jun 17 01:25:44 PDT 2009,NO_QUERY,daneelgiskard,Still no iPhone 3.0 update 
18833,174503,0,1964557648,Fri May 29 14:25:40 PDT 2009,NO_QUERY,koldobarroso,@travelingcircus Oooh you just spoiled my teenage fantasy 
36840,571542,0,2208877740,Wed Jun 17 09:44:27 PDT 2009,NO_QUERY,lally_b,@ZenMonkey No more Halforumettes podcast? 
8525,914675,1,1752920783,Sat May 09 23:27:09 PDT 2009,NO_QUERY,mzcartel,WiSHiNG ALL THE MOTHERS A HAPPY MOTHER'S DAY 
10424,794120,0,2326869259,Thu Jun 25 07:37:07 PDT 2009,NO_QUERY,mstennakey901,@AP_DeltaDiva ok..so I saw ur lake pix on FB! u know the lake's one of my fave vacay spots! i'm sad i wasnt invited 
47118,44252,0,1676804734,Fri May 01 23:15:40 PDT 2009,NO_QUERY,BrandySanDiego,@shelby_says uh yeah def not 
30370,941598,1,1794270313,Thu May 14 05:24:31 PDT 2009,NO_QUERY,renmiu,"@sedruola. Foundation is a start and a solid plan. Anyway, tweet later...must run...enjoy your day "
31723,1220146,1,1990020999,Mon Jun 01 03:36:53 PDT 2009,NO_QUERY,runawayxx,Just got back.  http://plurk.com/p/xlxbc
35213,1364696,1,2049820148,Fri Jun 05 17:33:28 PDT 2009,NO_QUERY,danibertoncini,@miguelstdancer wish to me the same luck! one day I'll meet them! 
2179,204909,0,1972735753,Sat May 30 09:47:19 PDT 2009,NO_QUERY,ValentinBaciu,"Hotel name, address too long for Air Canada's web check-in little mind. It nags with &quot;need more time?&quot; and resets all fields on the form "
7922,1202213,1,1985820400,Sun May 31 17:50:10 PDT 2009,NO_QUERY,emmamurr,gt with @ashleypasko exploring today  we have such a boring town.
17390,98714,0,1793389812,Thu May 14 02:30:28 PDT 2009,NO_QUERY,djlazarides,@stonexbaz Does that make us sad then? Guess it does... 
8304,1308132,1,2012629139,Tue Jun 02 21:00:04 PDT 2009,NO_QUERY,Appasi,@MyCheMicALmuse thanks so much. Three days left of school!! 
4638,1501483,1,2071410620,Sun Jun 07 19:21:11 PDT 2009,NO_QUERY,brianmbeck,@coralineblue looking forward to talking with you tomorrow. 
15882,232334,0,1979147630,Sun May 31 01:49:55 PDT 2009,NO_QUERY,paulakahumbu,British farmer takes rat poison  after bancrupcy following case against national trust over contamination of the river.RIP Bob Dearny 
10885,235597,0,1979812389,Sun May 31 04:36:20 PDT 2009,NO_QUERY,Erykah_,"@Jennymac22 I love that ep, Biggins is legendary. Did you catch the eps this week, they were hilarious. Poor Greg "
4783,206951,0,1973360786,Sat May 30 11:00:04 PDT 2009,NO_QUERY,failwatcher,FAIL! @perplect: @augustl Maaaybe I should've checked that. Fail. 
38114,1577190,1,2189645504,Tue Jun 16 00:32:21 PDT 2009,NO_QUERY,KarentheFish,Made this twitter account just to see how Tifflicious is doing  ima stalker!
2282,945931,1,1822469918,Sat May 16 19:39:05 PDT 2009,NO_QUERY,7immizzle,"@CathyWeeeen whatever you do, dont think of waterfalls, rivers, or leaky faucets "
47332,1308050,1,2012612122,Tue Jun 02 20:58:15 PDT 2009,NO_QUERY,amyg78,My brother's the best at giving house warming presents...grey goose is better than any picture frame or plant 
38229,761109,0,2297113203,Tue Jun 23 10:02:38 PDT 2009,NO_QUERY,jswsks,wishing the rain would go away for just a day..... 
4713,248009,0,1982610663,Sun May 31 11:33:11 PDT 2009,NO_QUERY,PinstripeDave,@Alicebouquet also lost to @davelewistwit at crazy golf today 
1965,142289,0,1881453442,Fri May 22 04:42:30 PDT 2009,NO_QUERY,Bazzaa,"@fashioncake yep not too bad, just back from the doctors and everything seems ok ... apart from stropy teenage kids making life difficult "
24248,530659,0,2196017301,Tue Jun 16 11:54:57 PDT 2009,NO_QUERY,eseby,but he is making me watch I don't know pokemon or something stupid like that + its in spanish so it is even more 
16142,1500029,1,2071032865,Sun Jun 07 18:43:09 PDT 2009,NO_QUERY,mollyelizzz,Everytime i watch slumdog millionaire its still just as amazing 
44933,1365250,1,2049930414,Fri Jun 05 17:45:22 PDT 2009,NO_QUERY,Garms,@DavidSmith01  jk yo
22107,680715,0,2249566485,Fri Jun 19 22:34:40 PDT 2009,NO_QUERY,mkeguy69,Home relaxing after a nice hot weather day off. More rain &amp; T-Storms tonite  Had another amazing time tonight with my sexy boy!! 
22023,1511045,1,2175038202,Sun Jun 14 23:56:00 PDT 2009,NO_QUERY,catheerine,@jenniferalzona miss gatch didn't set a deadline. but to be sure. just send it back to me asap. please? haha. 
15944,1484981,1,2067779195,Sun Jun 07 12:56:46 PDT 2009,NO_QUERY,lou89,ooo almost apprentice time! i want Kate to win 
40702,496093,0,2185441619,Mon Jun 15 17:23:14 PDT 2009,NO_QUERY,NickyMcB,@bobbythomas1  Bye!  Until......hopefully sooner than later!!  
38026,1126566,1,1975042671,Sat May 30 14:19:37 PDT 2009,NO_QUERY,TaylaPaige,"Aaaaaah They're here, Ant and dec  &lt;3"
49629,914531,1,1752895814,Sat May 09 23:21:40 PDT 2009,NO_QUERY,crystalleexd,"@xxcharrrs aw anytime, boo. I realized that all I need to have some fun are you guys.  We should change our pics to the poofy hair ones!"
38584,1299577,1,2006276940,Tue Jun 02 10:55:41 PDT 2009,NO_QUERY,redsoxmonkey,Another iTunes shopping spree...Happy Tuesday. 
43556,1032935,1,1936044557,Wed May 27 07:21:14 PDT 2009,NO_QUERY,Chipmunkartist,@ritaora nothing doesn't pass you does it lol... SICK...  X
10472,190689,0,1969409691,Fri May 29 23:57:09 PDT 2009,NO_QUERY,hollyhalvorsen,Called my momma in aid of an emotional crisis. We're onna go out for a late-night snack. Sad friday's almost over 
20946,1355204,1,2047413818,Fri Jun 05 13:36:58 PDT 2009,NO_QUERY,Fredrikkk,"@pinkjcee Ah, *phew*. Goodnight "
24828,103493,0,1795694963,Thu May 14 08:12:48 PDT 2009,NO_QUERY,apple_jazz,I know what that means lol 
44135,538692,0,2199180660,Tue Jun 16 17:07:58 PDT 2009,NO_QUERY,JoseVLara,Driving home in traffic from Westwood! I am so hungry!!!  long way to go to get home! HELP!!!
11351,25417,0,1558338960,Sun Apr 19 08:03:50 PDT 2009,NO_QUERY,WeeDebz,i hate my pale scottish skin! burnt already  lol
42819,951421,1,1824226651,Sun May 17 00:30:55 PDT 2009,NO_QUERY,staciebee,@wowie I don't watch 24 but that doesn't mean we can't still be friends 
5925,597619,0,2219317053,Thu Jun 18 00:15:56 PDT 2009,NO_QUERY,Hanosandy,"I am sitting in bed watching &quot;It's Tougher in Alaska&quot; on History Channel. Girlfriend is sleeping, and I am typing away on some projects. "
4950,283160,0,1992826909,Mon Jun 01 09:23:07 PDT 2009,NO_QUERY,cheesivore,@monkeysean89 Did you break your glasses? 
37800,647974,0,2236902070,Fri Jun 19 04:47:03 PDT 2009,NO_QUERY,DerrenBranson,@bendodson don't rub it in. I may have to wait until upgrade 
40894,25713,0,1558448370,Sun Apr 19 08:24:29 PDT 2009,NO_QUERY,Jayme1988,I am on a time out 
26630,1232274,1,1991930294,Mon Jun 01 07:54:48 PDT 2009,NO_QUERY,xsteffenx,"Remember, Royal Park in Leeds tonight. Show starts at 7pm and it's Â£3 in  let me know xo"
39740,639288,0,2234687222,Thu Jun 18 23:32:34 PDT 2009,NO_QUERY,Rooby808,eating some really good chinese food! my bung hole is gonna get it tonight!  feel it gurgling!
2490,534766,0,2197678605,Tue Jun 16 14:59:07 PDT 2009,NO_QUERY,neicy1223,needs someone to talk to. 
17010,727296,0,2262790699,Sat Jun 20 23:14:28 PDT 2009,NO_QUERY,spvn,When's a Mac versino of Quake Live gonna come 
8271,1371529,1,2051185821,Fri Jun 05 21:00:32 PDT 2009,NO_QUERY,SergioRomero,he doesnt love me anymore.  im a white male whos snow single and dtf.  call me hotties 
34708,644297,0,2235990883,Fri Jun 19 02:34:58 PDT 2009,NO_QUERY,rjw8888,"@Jayme1988 still a day off either way, a good thing! neice's bd party sat &amp; prob some work on sunday. i've been doing 6day work wk days "
2506,1340564,1,2030758759,Thu Jun 04 08:50:26 PDT 2009,NO_QUERY,xjustkatex,@fayee88 hey hun wat u get from town am bored so bein nosey  xx
10918,936415,1,1792985583,Thu May 14 00:56:45 PDT 2009,NO_QUERY,tempeste,@pird  or revealed even! Too tired to type 
21722,1037854,1,1956587685,Thu May 28 22:12:30 PDT 2009,NO_QUERY,nirasha_g,"needs a job for the summer!! any of you celebrities need shoe shiners, straw holders etc...? I am highly qualified "
48261,872147,1,1678912628,Sat May 02 08:03:17 PDT 2009,NO_QUERY,jamesmiller83,has been shopping  I look like a londoner now.
12208,178240,0,1965921391,Fri May 29 16:47:24 PDT 2009,NO_QUERY,leeleslie,@drbri I'm not sure as I've never used it. Sorry 
12054,779137,0,2322856597,Wed Jun 24 23:24:50 PDT 2009,NO_QUERY,JessssicaBrown,"oh yeah and goodnight, my cat took over my bed "
21532,616570,0,2226715234,Thu Jun 18 12:17:42 PDT 2009,NO_QUERY,juanfra684,@Swanehals Â¿por quÃ©? 
40505,155675,0,1955916260,Thu May 28 20:51:00 PDT 2009,NO_QUERY,BridgetNicolex,Ugh really... I needa figure out where zakk and john are. I miss muh boys 
34575,98541,0,1793330207,Thu May 14 02:16:24 PDT 2009,NO_QUERY,xcarlosx91,in ICT doing nothing bored as fucked! ^^ but quiet in a Hyper mood today! whoop whoop! and missing Kirsty also!  (SATURDAY cum already!) x
36008,1487896,1,2068373302,Sun Jun 07 13:58:30 PDT 2009,NO_QUERY,marisaistheBOMB,Moviesss later 
40312,1286395,1,2002246436,Tue Jun 02 03:37:45 PDT 2009,NO_QUERY,merylpixelmagic,@melodymaker Not Safe For Work 
47349,769187,0,2301285235,Tue Jun 23 15:14:24 PDT 2009,NO_QUERY,frozentears,@yassoma good for u mash'allah .. my sister didn't finished it yet and I'll have to wake her at 3 AM to complete the last chapter 
12670,361599,0,2046973337,Fri Jun 05 12:57:59 PDT 2009,NO_QUERY,Omarvelus,@MzzDJFrances aww man  any remedies??
29882,261017,0,1985816482,Sun May 31 17:49:46 PDT 2009,NO_QUERY,slanoue,So annoyed because someone gave my last pieces of good cheese to the dog! 
30009,807018,1,1468918044,Tue Apr 07 04:24:01 PDT 2009,NO_QUERY,f_florentina,@weinerburger haha it was alright. we ended up paying abt $900. and yes i am coming to school tmoro  oh oli pood tday! ;D
33309,144765,0,1882043272,Fri May 22 06:06:55 PDT 2009,NO_QUERY,johnbertr,@randz10 word. i miss joella's classes. 
39698,519375,0,2191781000,Tue Jun 16 05:57:34 PDT 2009,NO_QUERY,jencleary,is a little traumatized that the 13th st. capogiro's is closed because the gelato case set itself on fire 
31968,822398,1,1554525622,Sat Apr 18 17:14:07 PDT 2009,NO_QUERY,mysecretnsa,Follow @KneeGrowSODMG Hes the bees knees  If you follow him you will have wet dreams about me I promise ;)
11799,315049,0,2002107982,Tue Jun 02 03:10:07 PDT 2009,NO_QUERY,stephflores,"too early  school, yay. being 100% sarcastic. needs her true friends .. yeahh"
45196,853215,1,1573132071,Mon Apr 20 23:51:00 PDT 2009,NO_QUERY,LouiseF1,"Morning everyone, it's already a lovely day at the lab "
49663,241603,0,1981126390,Sun May 31 08:28:39 PDT 2009,NO_QUERY,brinleyvaughn,I hate going to the suburbs. 
1610,468214,0,2175945251,Mon Jun 15 02:27:33 PDT 2009,NO_QUERY,MissShivi,"@georgie_carroll ugh, I definitely hacven't won then.   "
2099,1225080,1,1990641090,Mon Jun 01 05:23:41 PDT 2009,NO_QUERY,Ratoo,@awflasher fg682ï¼ç­æèªå·±ççµèå?ç¨SSHå?§ï¼ä¸?è¿äº 
4935,141204,0,1881208903,Fri May 22 03:57:49 PDT 2009,NO_QUERY,Molly90,Woke up at 4 
36779,496828,0,2185689032,Mon Jun 15 17:45:30 PDT 2009,NO_QUERY,leigh329,Gonna take a nap (if this *!&amp;# phone doesn't stops ringing)!  Have to work tonight.    Aww well.... gotta earn that money!  LOL
6459,178369,0,1965951169,Fri May 29 16:50:46 PDT 2009,NO_QUERY,Love3mily,feels f*cked! and feet are aching  need my beeeeeddddddd!!!
